STATE,FY_CLIPPED,STATE_YEAR_COAL_PRICE_MMBTU,STATE_YEAR_ELECTRICITY_PRICE_MMBTU,STATE_YEAR_NATURAL_GAS_PRICE_MMBTU,STATE_YEAR_PETROLEUM_PRICE_MMBTU,STATE_YEAR_TOTAL_PRICE_MMBTU,STATE_YEAR_ELEC_GAS_RATIO,CURRENT_PRICE_YEAR,CURRENT_COAL_PRICE_MMBTU,CURRENT_ELECTRICITY_PRICE_MMBTU,CURRENT_NATURAL_GAS_PRICE_MMBTU,CURRENT_PETROLEUM_PRICE_MMBTU,CURRENT_TOTAL_PRICE_MMBTU,CURRENT_ELEC_GAS_RATIO
TX,2018,4.3,15.8,3.33,13.33,10.22,4.744744744744745,2024,5.22,17.94,2.47,10.97,,7.2631578947368425
TX,2019,4.32,15.96,2.81,10.55,8.53,5.679715302491103,2024,5.22,17.94,2.47,10.97,,7.2631578947368425
TX,2020,4.2,14.86,2.26,8.34,6.82,6.575221238938053,2024,5.22,17.94,2.47,10.97,,7.2631578947368425
TX,2021,3.97,17.95,4.75,14.26,11.52,3.7789473684210524,2024,5.22,17.94,2.47,10.97,,7.2631578947368425
TX,2022,4.47,20.89,6.49,15.9,13.18,3.2187981510015407,2024,5.22,17.94,2.47,10.97,,7.2631578947368425
TX,2023,5.59,19.34,2.42,11.65,9.41,7.991735537190083,2024,5.22,17.94,2.47,10.97,,7.2631578947368425
TX,2024,5.22,17.94,2.47,10.97,,7.2631578947368425,2024,5.22,17.94,2.47,10.97,,7.2631578947368425
US,1970,0.45,2.99,0.38,0.98,0.84,7.86842105263158,2024,5.47,23.9,5.07,14.89,,4.714003944773175
US,1971,0.5,3.22,0.41,1.06,0.93,7.853658536585367,2024,5.47,23.9,5.07,14.89,,4.714003944773175
US,1972,0.55,3.4,0.46,1.06,0.99,7.391304347826086,2024,5.47,23.9,5.07,14.89,,4.714003944773175
US,1973,0.63,3.66,0.5,1.19,1.1,7.32,2024,5.47,23.9,5.07,14.89,,4.714003944773175
US,1974,1.22,4.95,0.67,2.26,1.78,7.388059701492537,2024,5.47,23.9,5.07,14.89,,4.714003944773175
US,1975,1.5,6.07,0.95,2.48,2.21,6.389473684210527,2024,5.47,23.9,5.07,14.89,,4.714003944773175
US,1976,1.5,6.48,1.21,2.59,2.44,5.355371900826447,2024,5.47,23.9,5.07,14.89,,4.714003944773175
US,1977,1.56,7.33,1.48,2.87,2.79,4.952702702702703,2024,5.47,23.9,5.07,14.89,,4.714003944773175
US,1978,1.73,8.18,1.66,2.98,3.05,4.927710843373494,2024,5.47,23.9,5.07,14.89,,4.714003944773175
US,1979,1.75,8.94,1.96,4.02,3.64,4.561224489795918,2024,5.47,23.9,5.07,14.89,,4.714003944773175
US,1980,1.87,10.81,2.52,5.79,4.72,4.2896825396825395,2024,5.47,23.9,5.07,14.89,,4.714003944773175
US,1981,2.06,12.57,3.07,6.91,5.53,4.094462540716613,2024,5.47,23.9,5.07,14.89,,4.714003944773175
US,1982,2.09,14.51,3.8,6.58,6.08,3.818421052631579,2024,5.47,23.9,5.07,14.89,,4.714003944773175
US,1983,1.91,14.54,4.1,6.67,6.24,3.546341463414634,2024,5.47,23.9,5.07,14.89,,4.714003944773175
US,1984,1.89,14.16,4.13,6.66,6.15,3.428571428571429,2024,5.47,23.9,5.07,14.89,,4.714003944773175
US,1985,1.83,14.57,3.87,6.4,6.06,3.764857881136951,2024,5.47,23.9,5.07,14.89,,4.714003944773175
US,1986,1.72,14.45,3.2,5.04,5.39,4.515624999999999,2024,5.47,23.9,5.07,14.89,,4.714003944773175
US,1987,1.6,13.98,2.88,5.12,5.21,4.854166666666667,2024,5.47,23.9,5.07,14.89,,4.714003944773175
US,1988,1.62,13.78,2.9,4.77,5.05,4.751724137931034,2024,5.47,23.9,5.07,14.89,,4.714003944773175
US,1989,1.61,13.85,2.93,4.87,4.97,4.7269624573378834,2024,5.47,23.9,5.07,14.89,,4.714003944773175
US,1990,1.62,13.92,2.95,5.73,5.3,4.7186440677966095,2024,5.47,23.9,5.07,14.89,,4.714003944773175
US,1991,1.63,14.18,2.8,5.54,5.25,5.064285714285715,2024,5.47,23.9,5.07,14.89,,4.714003944773175
US,1992,1.62,14.18,2.91,5.17,5.18,4.8728522336769755,2024,5.47,23.9,5.07,14.89,,4.714003944773175
US,1993,1.58,14.22,3.12,5.09,5.21,4.5576923076923075,2024,5.47,23.9,5.07,14.89,,4.714003944773175
US,1994,1.57,14.0,3.09,5.18,5.19,4.53074433656958,2024,5.47,23.9,5.07,14.89,,4.714003944773175
US,1995,1.58,13.68,2.8,5.34,5.01,4.885714285714286,2024,5.47,23.9,5.07,14.89,,4.714003944773175
US,1996,1.57,13.49,3.3,6.18,5.44,4.087878787878788,2024,5.47,23.9,5.07,14.89,,4.714003944773175
US,1997,1.58,13.29,3.53,5.87,5.39,3.764872521246459,2024,5.47,23.9,5.07,14.89,,4.714003944773175
US,1998,1.53,13.13,3.16,4.65,4.94,4.155063291139241,2024,5.47,23.9,5.07,14.89,,4.714003944773175
US,1999,1.53,12.98,3.21,5.32,5.2,4.043613707165109,2024,5.47,23.9,5.07,14.89,,4.714003944773175
US,2000,1.5,13.6,4.6,7.57,6.5,2.956521739130435,2024,5.47,23.9,5.07,14.89,,4.714003944773175
US,2001,1.58,14.78,5.71,7.02,6.96,2.588441330998249,2024,5.47,23.9,5.07,14.89,,4.714003944773175
US,2002,1.69,14.3,4.48,6.68,6.37,3.1919642857142856,2024,5.47,23.9,5.07,14.89,,4.714003944773175
US,2003,1.67,14.97,6.2,7.99,7.53,2.414516129032258,2024,5.47,23.9,5.07,14.89,,4.714003944773175
US,2004,1.92,15.38,7.02,9.55,8.51,2.190883190883191,2024,5.47,23.9,5.07,14.89,,4.714003944773175
US,2005,2.47,16.77,9.08,12.07,10.42,1.8469162995594712,2024,5.47,23.9,5.07,14.89,,4.714003944773175
US,2006,2.72,18.02,8.77,14.47,11.42,2.054732041049031,2024,5.47,23.9,5.07,14.89,,4.714003944773175
US,2007,2.82,18.71,8.29,16.14,11.98,2.256936067551267,2024,5.47,23.9,5.07,14.89,,4.714003944773175
US,2008,3.38,20.34,10.06,20.93,14.51,2.021868787276342,2024,5.47,23.9,5.07,14.89,,4.714003944773175
US,2009,3.69,20.05,6.46,14.85,11.37,3.103715170278638,2024,5.47,23.9,5.07,14.89,,4.714003944773175
US,2010,3.93,19.89,6.17,18.26,12.14,3.2236628849270668,2024,5.47,23.9,5.07,14.89,,4.714003944773175
US,2011,4.55,20.02,5.96,23.03,13.67,3.359060402684564,2024,5.47,23.9,5.07,14.89,,4.714003944773175
US,2012,4.59,19.6,4.91,20.81,12.42,3.9918533604887987,2024,5.47,23.9,5.07,14.89,,4.714003944773175
US,2013,4.1,20.26,5.46,20.37,12.52,3.7106227106227108,2024,5.47,23.9,5.07,14.89,,4.714003944773175
US,2014,3.74,20.86,6.36,20.03,12.72,3.279874213836478,2024,5.47,23.9,5.07,14.89,,4.714003944773175
US,2015,3.53,20.33,4.86,12.95,9.88,4.183127572016461,2024,5.47,23.9,5.07,14.89,,4.714003944773175
US,2016,3.15,19.91,4.27,11.32,9.02,4.662763466042155,2024,5.47,23.9,5.07,14.89,,4.714003944773175
US,2017,3.37,20.23,4.83,13.35,9.95,4.188405797101449,2024,5.47,23.9,5.07,14.89,,4.714003944773175
US,2018,3.53,20.35,4.85,15.59,10.66,4.195876288659794,2024,5.47,23.9,5.07,14.89,,4.714003944773175
US,2019,3.89,20.04,4.6,13.51,9.9,4.356521739130435,2024,5.47,23.9,5.07,14.89,,4.714003944773175
US,2020,3.51,19.62,4.07,10.81,8.71,4.820638820638821,2024,5.47,23.9,5.07,14.89,,4.714003944773175
US,2021,3.47,21.05,5.87,16.11,11.56,3.58603066439523,2024,5.47,23.9,5.07,14.89,,4.714003944773175
US,2022,5.1,24.41,8.25,20.42,14.52,2.958787878787879,2024,5.47,23.9,5.07,14.89,,4.714003944773175
US,2023,5.83,23.64,5.91,16.07,12.13,4.0,2024,5.47,23.9,5.07,14.89,,4.714003944773175
US,2024,5.47,23.9,5.07,14.89,,4.714003944773175,2024,5.47,23.9,5.07,14.89,,4.714003944773175
UT,1970,0.4,3.75,0.32,0.77,0.57,11.71875,2024,3.83,23.02,7.4,23.45,,3.110810810810811
UT,1971,0.45,3.9,0.36,0.84,0.63,10.833333333333334,2024,3.83,23.02,7.4,23.45,,3.110810810810811
UT,1972,0.47,4.09,0.39,0.85,0.67,10.487179487179487,2024,3.83,23.02,7.4,23.45,,3.110810810810811
UT,1973,0.54,4.08,0.42,0.98,0.76,9.714285714285715,2024,3.83,23.02,7.4,23.45,,3.110810810810811
UT,1974,1.17,4.49,0.48,1.99,1.34,9.354166666666668,2024,3.83,23.02,7.4,23.45,,3.110810810810811
UT,1975,1.26,5.39,0.73,2.08,1.61,7.383561643835616,2024,3.83,23.02,7.4,23.45,,3.110810810810811
UT,1976,1.39,6.27,1.02,2.11,1.73,6.147058823529411,2024,3.83,23.02,7.4,23.45,,3.110810810810811
UT,1977,1.47,6.8,1.24,2.32,2.0,5.483870967741935,2024,3.83,23.02,7.4,23.45,,3.110810810810811
UT,1978,1.53,7.53,1.49,2.21,2.17,5.053691275167785,2024,3.83,23.02,7.4,23.45,,3.110810810810811
UT,1979,1.59,8.67,1.81,3.28,2.73,4.790055248618784,2024,3.83,23.02,7.4,23.45,,3.110810810810811
UT,1980,1.77,10.22,2.08,4.65,3.49,4.913461538461538,2024,3.83,23.02,7.4,23.45,,3.110810810810811
UT,1981,1.93,11.5,2.4,5.92,4.01,4.791666666666667,2024,3.83,23.02,7.4,23.45,,3.110810810810811
UT,1982,1.8,13.05,2.61,5.83,4.58,5.000000000000001,2024,3.83,23.02,7.4,23.45,,3.110810810810811
UT,1983,1.54,13.48,2.92,6.02,4.63,4.616438356164384,2024,3.83,23.02,7.4,23.45,,3.110810810810811
UT,1984,1.79,13.35,3.27,6.06,4.38,4.08256880733945,2024,3.83,23.02,7.4,23.45,,3.110810810810811
UT,1985,1.77,14.36,3.01,6.33,4.53,4.770764119601329,2024,3.83,23.02,7.4,23.45,,3.110810810810811
UT,1986,1.62,14.9,3.16,5.0,4.95,4.715189873417722,2024,3.83,23.02,7.4,23.45,,3.110810810810811
UT,1987,1.08,14.35,2.96,4.7,5.58,4.847972972972973,2024,3.83,23.02,7.4,23.45,,3.110810810810811
UT,1988,1.75,13.27,2.87,4.74,4.34,4.62369337979094,2024,3.83,23.02,7.4,23.45,,3.110810810810811
UT,1989,1.68,11.77,3.03,4.71,4.12,3.8844884488448845,2024,3.83,23.02,7.4,23.45,,3.110810810810811
UT,1990,1.64,11.15,3.33,5.56,4.24,3.3483483483483485,2024,3.83,23.02,7.4,23.45,,3.110810810810811
UT,1991,1.76,11.28,3.44,4.67,4.28,3.2790697674418605,2024,3.83,23.02,7.4,23.45,,3.110810810810811
UT,1992,1.74,10.79,3.62,5.11,4.42,2.980662983425414,2024,3.83,23.02,7.4,23.45,,3.110810810810811
UT,1993,1.63,11.07,3.39,5.17,4.32,3.265486725663717,2024,3.83,23.02,7.4,23.45,,3.110810810810811
UT,1994,1.59,11.22,2.56,4.97,4.12,4.3828125,2024,3.83,23.02,7.4,23.45,,3.110810810810811
UT,1995,1.48,10.91,2.2,5.26,4.01,4.959090909090909,2024,3.83,23.02,7.4,23.45,,3.110810810810811
UT,1996,1.6,10.84,2.01,6.31,4.55,5.3930348258706475,2024,3.83,23.02,7.4,23.45,,3.110810810810811
UT,1997,1.49,10.22,2.45,5.66,4.15,4.171428571428572,2024,3.83,23.02,7.4,23.45,,3.110810810810811
UT,1998,1.28,10.12,2.87,4.82,3.83,3.526132404181184,2024,3.83,23.02,7.4,23.45,,3.110810810810811
UT,1999,1.37,9.84,2.78,4.94,4.21,3.539568345323741,2024,3.83,23.02,7.4,23.45,,3.110810810810811
UT,2000,1.37,9.82,3.74,6.4,4.49,2.625668449197861,2024,3.83,23.02,7.4,23.45,,3.110810810810811
UT,2001,1.32,10.35,5.03,7.3,5.22,2.0576540755467194,2024,3.83,23.02,7.4,23.45,,3.110810810810811
UT,2002,1.12,11.24,3.69,7.5,6.3,3.046070460704607,2024,3.83,23.02,7.4,23.45,,3.110810810810811
UT,2003,1.16,11.11,4.72,6.77,6.56,2.3538135593220337,2024,3.83,23.02,7.4,23.45,,3.110810810810811
UT,2004,1.58,11.76,5.59,8.61,6.8,2.103756708407871,2024,3.83,23.02,7.4,23.45,,3.110810810810811
UT,2005,1.83,12.43,6.96,12.52,8.36,1.785919540229885,2024,3.83,23.02,7.4,23.45,,3.110810810810811
UT,2006,1.92,12.34,7.59,15.48,10.62,1.6258234519104084,2024,3.83,23.02,7.4,23.45,,3.110810810810811
UT,2007,1.9,13.26,6.01,17.25,10.03,2.2063227953410984,2024,3.83,23.02,7.4,23.45,,3.110810810810811
UT,2008,1.96,13.45,6.79,20.01,11.17,1.9808541973490426,2024,3.83,23.02,7.4,23.45,,3.110810810810811
UT,2009,2.43,14.11,5.37,15.5,9.86,2.62756052141527,2024,3.83,23.02,7.4,23.45,,3.110810810810811
UT,2010,2.15,14.46,5.32,21.21,11.06,2.718045112781955,2024,3.83,23.02,7.4,23.45,,3.110810810810811
UT,2011,2.52,14.94,5.29,25.37,12.92,2.824196597353497,2024,3.83,23.02,7.4,23.45,,3.110810810810811
UT,2012,2.67,16.47,4.49,24.88,13.15,3.6681514476614696,2024,3.83,23.02,7.4,23.45,,3.110810810810811
UT,2013,2.3,17.2,4.97,25.25,13.68,3.460764587525151,2024,3.83,23.02,7.4,23.45,,3.110810810810811
UT,2014,2.36,17.82,5.62,24.69,14.21,3.170818505338078,2024,3.83,23.02,7.4,23.45,,3.110810810810811
UT,2015,2.31,18.08,5.67,18.32,12.1,3.188712522045855,2024,3.83,23.02,7.4,23.45,,3.110810810810811
UT,2016,2.19,18.54,5.28,15.39,11.37,3.5113636363636362,2024,3.83,23.02,7.4,23.45,,3.110810810810811
UT,2017,2.31,17.97,5.28,16.42,11.66,3.4034090909090904,2024,3.83,23.02,7.4,23.45,,3.110810810810811
UT,2018,2.33,17.29,5.09,19.81,12.66,3.3968565815324165,2024,3.83,23.02,7.4,23.45,,3.110810810810811
UT,2019,2.53,17.52,4.77,19.24,12.36,3.6729559748427674,2024,3.83,23.02,7.4,23.45,,3.110810810810811
UT,2020,2.32,17.3,4.86,15.9,11.67,3.5596707818930042,2024,3.83,23.02,7.4,23.45,,3.110810810810811
UT,2021,2.19,18.14,5.18,21.73,13.5,3.5019305019305023,2024,3.83,23.02,7.4,23.45,,3.110810810810811
UT,2022,2.56,20.04,7.62,29.61,17.51,2.6299212598425195,2024,3.83,23.02,7.4,23.45,,3.110810810810811
UT,2023,3.85,20.48,9.54,26.08,17.22,2.146750524109015,2024,3.83,23.02,7.4,23.45,,3.110810810810811
UT,2024,3.83,23.02,7.4,23.45,,3.110810810810811,2024,3.83,23.02,7.4,23.45,,3.110810810810811
VA,1970,0.42,3.08,0.49,0.79,0.84,6.285714285714286,2024,5.79,26.36,4.13,21.82,,6.3825665859564165
VA,1971,0.54,3.32,0.55,0.76,0.93,6.036363636363635,2024,5.79,26.36,4.13,21.82,,6.3825665859564165
VA,1972,0.47,3.6,0.58,0.73,0.96,6.206896551724139,2024,5.79,26.36,4.13,21.82,,6.3825665859564165
VA,1973,0.49,3.76,0.64,0.82,1.04,5.874999999999999,2024,5.79,26.36,4.13,21.82,,6.3825665859564165
VA,1974,1.34,5.81,0.91,1.89,2.01,6.384615384615384,2024,5.79,26.36,4.13,21.82,,6.3825665859564165
VA,1975,1.47,7.37,1.08,2.17,2.47,6.8240740740740735,2024,5.79,26.36,4.13,21.82,,6.3825665859564165
VA,1976,1.27,7.17,1.43,2.32,2.64,5.013986013986014,2024,5.79,26.36,4.13,21.82,,6.3825665859564165
VA,1977,1.4,8.46,1.89,2.63,3.06,4.476190476190477,2024,5.79,26.36,4.13,21.82,,6.3825665859564165
VA,1978,1.62,8.94,2.1,2.75,3.26,4.257142857142857,2024,5.79,26.36,4.13,21.82,,6.3825665859564165
VA,1979,1.64,10.04,2.28,3.6,3.64,4.4035087719298245,2024,5.79,26.36,4.13,21.82,,6.3825665859564165
VA,1980,1.69,12.19,2.99,4.94,4.4,4.076923076923077,2024,5.79,26.36,4.13,21.82,,6.3825665859564165
VA,1981,1.91,12.4,3.51,6.75,5.03,3.532763532763533,2024,5.79,26.36,4.13,21.82,,6.3825665859564165
VA,1982,1.95,13.69,4.27,6.35,5.41,3.206088992974239,2024,5.79,26.36,4.13,21.82,,6.3825665859564165
VA,1983,1.68,13.81,4.89,6.21,5.26,2.8241308793456037,2024,5.79,26.36,4.13,21.82,,6.3825665859564165
VA,1984,1.78,12.78,4.77,6.42,5.13,2.679245283018868,2024,5.79,26.36,4.13,21.82,,6.3825665859564165
VA,1985,1.74,12.47,4.6,6.5,5.2,2.7108695652173918,2024,5.79,26.36,4.13,21.82,,6.3825665859564165
VA,1986,1.64,12.08,3.81,4.98,4.59,3.1706036745406823,2024,5.79,26.36,4.13,21.82,,6.3825665859564165
VA,1987,1.59,12.12,3.5,4.98,4.47,3.4628571428571426,2024,5.79,26.36,4.13,21.82,,6.3825665859564165
VA,1988,1.57,11.95,3.22,4.74,4.37,3.711180124223602,2024,5.79,26.36,4.13,21.82,,6.3825665859564165
VA,1989,1.6,12.33,3.76,4.77,4.3,3.279255319148936,2024,5.79,26.36,4.13,21.82,,6.3825665859564165
VA,1990,1.67,12.51,3.52,5.29,4.38,3.5539772727272725,2024,5.79,26.36,4.13,21.82,,6.3825665859564165
VA,1991,1.63,12.39,3.65,5.48,4.25,3.3945205479452056,2024,5.79,26.36,4.13,21.82,,6.3825665859564165
VA,1992,1.65,12.54,3.58,5.05,4.34,3.502793296089385,2024,5.79,26.36,4.13,21.82,,6.3825665859564165
VA,1993,1.65,12.29,3.71,5.14,4.48,3.3126684636118595,2024,5.79,26.36,4.13,21.82,,6.3825665859564165
VA,1994,1.63,12.19,3.03,5.12,4.3,4.023102310231023,2024,5.79,26.36,4.13,21.82,,6.3825665859564165
VA,1995,1.66,12.2,3.25,5.44,4.34,3.753846153846154,2024,5.79,26.36,4.13,21.82,,6.3825665859564165
VA,1996,1.72,11.69,3.92,5.95,4.53,2.982142857142857,2024,5.79,26.36,4.13,21.82,,6.3825665859564165
VA,1997,1.76,11.73,4.48,5.68,4.73,2.618303571428571,2024,5.79,26.36,4.13,21.82,,6.3825665859564165
VA,1998,1.73,11.18,3.9,4.94,4.44,2.8666666666666667,2024,5.79,26.36,4.13,21.82,,6.3825665859564165
VA,1999,1.73,11.26,3.8,5.33,4.56,2.963157894736842,2024,5.79,26.36,4.13,21.82,,6.3825665859564165
VA,2000,1.61,11.42,5.03,7.49,5.25,2.2703777335984094,2024,5.79,26.36,4.13,21.82,,6.3825665859564165
VA,2001,1.75,12.19,5.77,7.13,5.7,2.1126516464471403,2024,5.79,26.36,4.13,21.82,,6.3825665859564165
VA,2002,1.93,12.11,4.43,7.33,5.67,2.7336343115124153,2024,5.79,26.36,4.13,21.82,,6.3825665859564165
VA,2003,1.8,12.39,5.76,8.08,5.94,2.151041666666667,2024,5.79,26.36,4.13,21.82,,6.3825665859564165
VA,2004,2.08,12.52,7.67,8.88,6.8,1.6323337679269883,2024,5.79,26.36,4.13,21.82,,6.3825665859564165
VA,2005,2.56,13.06,10.39,11.81,8.31,1.2569778633301252,2024,5.79,26.36,4.13,21.82,,6.3825665859564165
VA,2006,2.81,13.75,9.64,14.52,8.92,1.4263485477178421,2024,5.79,26.36,4.13,21.82,,6.3825665859564165
VA,2007,2.97,14.84,9.0,15.3,9.18,1.6488888888888888,2024,5.79,26.36,4.13,21.82,,6.3825665859564165
VA,2008,3.76,17.05,11.08,21.34,11.49,1.538808664259928,2024,5.79,26.36,4.13,21.82,,6.3825665859564165
VA,2009,4.27,20.26,6.9,14.69,9.98,2.936231884057971,2024,5.79,26.36,4.13,21.82,,6.3825665859564165
VA,2010,4.34,19.51,6.51,18.12,10.38,2.9969278033794167,2024,5.79,26.36,4.13,21.82,,6.3825665859564165
VA,2011,5.0,19.03,6.28,22.3,11.25,3.0302547770700636,2024,5.79,26.36,4.13,21.82,,6.3825665859564165
VA,2012,5.04,19.68,5.11,23.11,11.09,3.851272015655577,2024,5.79,26.36,4.13,21.82,,6.3825665859564165
VA,2013,4.65,19.42,5.81,23.36,10.85,3.3425129087779695,2024,5.79,26.36,4.13,21.82,,6.3825665859564165
VA,2014,4.13,20.19,6.13,23.36,11.04,3.2936378466557916,2024,5.79,26.36,4.13,21.82,,6.3825665859564165
VA,2015,3.7,20.37,4.79,17.11,9.6,4.252609603340292,2024,5.79,26.36,4.13,21.82,,6.3825665859564165
VA,2016,3.37,19.21,4.21,14.04,8.66,4.562945368171022,2024,5.79,26.36,4.13,21.82,,6.3825665859564165
VA,2017,3.66,19.08,4.78,15.98,9.02,3.9916317991631796,2024,5.79,26.36,4.13,21.82,,6.3825665859564165
VA,2018,3.89,20.11,4.8,19.11,9.66,4.189583333333333,2024,5.79,26.36,4.13,21.82,,6.3825665859564165
VA,2019,4.36,20.09,4.41,17.79,9.45,4.555555555555555,2024,5.79,26.36,4.13,21.82,,6.3825665859564165
VA,2020,3.82,18.39,3.54,15.42,8.1,5.194915254237288,2024,5.79,26.36,4.13,21.82,,6.3825665859564165
VA,2021,3.6,19.03,4.86,18.79,9.59,3.9156378600823043,2024,5.79,26.36,4.13,21.82,,6.3825665859564165
VA,2022,5.74,23.42,7.13,26.17,12.75,3.2847124824684433,2024,5.79,26.36,4.13,21.82,,6.3825665859564165
VA,2023,6.42,26.13,4.77,23.02,11.68,5.477987421383648,2024,5.79,26.36,4.13,21.82,,6.3825665859564165
VA,2024,5.79,26.36,4.13,21.82,,6.3825665859564165,2024,5.79,26.36,4.13,21.82,,6.3825665859564165
VT,1970,0.87,4.52,0.85,0.97,1.7,5.317647058823529,2024,0.0,33.93,4.33,20.6,,7.836027713625866
VT,1971,0.61,4.62,0.93,1.09,1.82,4.967741935483871,2024,0.0,33.93,4.33,20.6,,7.836027713625866
VT,1972,1.02,5.17,1.0,1.11,2.08,5.17,2024,0.0,33.93,4.33,20.6,,7.836027713625866
VT,1973,1.25,5.52,1.1,1.36,2.32,5.018181818181818,2024,0.0,33.93,4.33,20.6,,7.836027713625866
VT,1974,1.71,7.2,1.19,2.46,3.47,6.050420168067228,2024,0.0,33.93,4.33,20.6,,7.836027713625866
VT,1975,2.6,7.61,1.44,2.64,3.6,5.284722222222222,2024,0.0,33.93,4.33,20.6,,7.836027713625866
VT,1976,1.79,8.1,2.25,2.73,4.05,3.5999999999999996,2024,0.0,33.93,4.33,20.6,,7.836027713625866
VT,1977,2.02,8.13,2.67,3.01,4.05,3.0449438202247197,2024,0.0,33.93,4.33,20.6,,7.836027713625866
VT,1978,1.78,8.82,2.75,3.27,4.45,3.2072727272727275,2024,0.0,33.93,4.33,20.6,,7.836027713625866
VT,1979,1.54,8.95,3.22,4.53,5.33,2.7795031055900616,2024,0.0,33.93,4.33,20.6,,7.836027713625866
VT,1980,1.65,11.37,4.94,5.99,6.9,2.3016194331983804,2024,0.0,33.93,4.33,20.6,,7.836027713625866
VT,1981,1.86,14.15,5.65,7.03,8.11,2.504424778761062,2024,0.0,33.93,4.33,20.6,,7.836027713625866
VT,1982,1.99,15.76,5.5,6.98,8.43,2.8654545454545453,2024,0.0,33.93,4.33,20.6,,7.836027713625866
VT,1983,1.93,15.6,5.06,6.87,8.36,3.08300395256917,2024,0.0,33.93,4.33,20.6,,7.836027713625866
VT,1984,2.39,16.67,5.22,6.49,8.82,3.1934865900383147,2024,0.0,33.93,4.33,20.6,,7.836027713625866
VT,1985,2.39,18.4,4.91,6.98,9.57,3.747454175152749,2024,0.0,33.93,4.33,20.6,,7.836027713625866
VT,1986,2.62,20.05,3.57,5.32,8.9,5.61624649859944,2024,0.0,33.93,4.33,20.6,,7.836027713625866
VT,1987,2.37,19.79,3.52,5.35,8.2,5.622159090909091,2024,0.0,33.93,4.33,20.6,,7.836027713625866
VT,1988,2.52,19.39,3.0,4.91,8.01,6.463333333333334,2024,0.0,33.93,4.33,20.6,,7.836027713625866
VT,1989,2.6,19.21,3.05,5.8,8.65,6.298360655737706,2024,0.0,33.93,4.33,20.6,,7.836027713625866
VT,1990,2.62,19.39,3.57,7.26,10.89,5.431372549019608,2024,0.0,33.93,4.33,20.6,,7.836027713625866
VT,1991,2.59,20.56,3.03,5.45,9.2,6.785478547854786,2024,0.0,33.93,4.33,20.6,,7.836027713625866
VT,1992,2.56,21.39,3.29,5.31,9.54,6.501519756838906,2024,0.0,33.93,4.33,20.6,,7.836027713625866
VT,1993,0.0,21.98,3.58,5.55,10.41,6.139664804469274,2024,0.0,33.93,4.33,20.6,,7.836027713625866
VT,1994,0.0,21.97,3.48,5.3,10.26,6.313218390804598,2024,0.0,33.93,4.33,20.6,,7.836027713625866
VT,1995,0.0,22.15,3.4,5.42,10.41,6.514705882352941,2024,0.0,33.93,4.33,20.6,,7.836027713625866
VT,1996,0.0,22.22,3.39,5.66,10.57,6.55457227138643,2024,0.0,33.93,4.33,20.6,,7.836027713625866
VT,1997,2.59,21.82,3.03,5.11,8.35,7.201320132013202,2024,0.0,33.93,4.33,20.6,,7.836027713625866
VT,1998,0.0,21.31,2.77,5.01,10.11,7.693140794223826,2024,0.0,33.93,4.33,20.6,,7.836027713625866
VT,1999,2.31,21.54,3.02,5.08,9.5,7.132450331125828,2024,0.0,33.93,4.33,20.6,,7.836027713625866
VT,2000,0.0,21.44,2.95,7.8,10.48,7.2677966101694915,2024,0.0,33.93,4.33,20.6,,7.836027713625866
VT,2001,0.0,23.12,4.96,7.89,12.04,4.661290322580645,2024,0.0,33.93,4.33,20.6,,7.836027713625866
VT,2002,0.0,23.15,4.37,7.99,12.64,5.297482837528603,2024,0.0,33.93,4.33,20.6,,7.836027713625866
VT,2003,0.0,23.58,4.94,9.0,13.36,4.77327935222672,2024,0.0,33.93,4.33,20.6,,7.836027713625866
VT,2004,0.0,23.34,6.02,9.43,12.79,3.8770764119601333,2024,0.0,33.93,4.33,20.6,,7.836027713625866
VT,2005,0.0,22.79,7.62,13.88,15.01,2.990813648293963,2024,0.0,33.93,4.33,20.6,,7.836027713625866
VT,2006,0.0,24.41,9.24,16.93,17.05,2.6417748917748916,2024,0.0,33.93,4.33,20.6,,7.836027713625866
VT,2007,0.0,26.15,9.07,16.41,18.1,2.883131201764057,2024,0.0,33.93,4.33,20.6,,7.836027713625866
VT,2008,0.0,26.94,9.55,23.76,21.4,2.8209424083769634,2024,0.0,33.93,4.33,20.6,,7.836027713625866
VT,2009,0.0,26.99,7.89,14.7,16.76,3.420785804816223,2024,0.0,33.93,4.33,20.6,,7.836027713625866
VT,2010,0.0,27.94,6.52,17.43,18.13,4.285276073619633,2024,0.0,33.93,4.33,20.6,,7.836027713625866
VT,2011,0.0,28.8,6.04,21.16,20.56,4.768211920529802,2024,0.0,33.93,4.33,20.6,,7.836027713625866
VT,2012,0.0,29.25,4.83,22.08,21.08,6.055900621118012,2024,0.0,33.93,4.33,20.6,,7.836027713625866
VT,2013,0.0,31.78,8.46,21.13,23.0,3.7565011820330967,2024,0.0,33.93,4.33,20.6,,7.836027713625866
VT,2014,0.0,29.99,6.52,21.5,22.0,4.5996932515337425,2024,0.0,33.93,4.33,20.6,,7.836027713625866
VT,2015,0.0,30.1,5.37,16.5,18.95,5.605214152700186,2024,0.0,33.93,4.33,20.6,,7.836027713625866
VT,2016,0.0,29.97,5.08,13.34,17.33,5.899606299212598,2024,0.0,33.93,4.33,20.6,,7.836027713625866
